State_Num,County_Num,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Temp_Max
41,15,61.712698412698415,65.03412698412698,72.08015873015873,79.23650793650793,85.72619047619048,91.9484126984127,94.65,95.48650793650793,88.6015873015873,80.8515873015873,69.82777777777778,62.33888888888889,95.48650793650793
41,17,51.98809523809524,56.37380952380953,64.09761904761905,73.20079365079366,81.4031746031746,89.66666666666667,91.21111111111111,89.9095238095238,81.51746031746032,71.87142857142857,60.0984126984127,51.19206349206349,91.21111111111111
41,19,61.21666666666667,65.09920634920636,72.16746031746031,79.19285714285714,84.81984126984126,90.97936507936508,93.87619047619047,94.62301587301587,87.2579365079365,78.70396825396826,68.01031746031747,61.284126984126985,94.62301587301587
41,21,60.67460317460318,64.12539682539682,71.56666666666666,78.93492063492063,85.22460317460317,92.00079365079365,95.29920634920634,96.11507936507937,88.75952380952381,80.18015873015872,68.73412698412699,61.037301587301585,96.11507936507937
41,23,53.75396825396825,58.39206349206349,67.05634920634921,77.08333333333333,84.51507936507936,92.95873015873016,97.21190476190476,97.08412698412698,87.39603174603175,76.45476190476191,63.74682539682539,53.911904761904765,97.21190476190476
41,25,64.96269841269842,68.48253968253968,74.91984126984127,81.64682539682539,87.01428571428572,92.48253968253968,94.89444444444445,95.93015873015872,89.34444444444445,82.28253968253968,72.3547619047619,65.16349206349206,95.93015873015872
41,27,58.01190476190476,62.053174603174604,69.44365079365079,77.42857142857143,83.91587301587302,91.30396825396825,95.01904761904763,95.71428571428571,87.97857142857143,78.4484126984127,66.58412698412698,58.5,95.71428571428571
41,29,62.897619047619045,66.68730158730159,73.91587301587302,80.83809523809524,86.56507936507937,92.83174603174604,95.73968253968253,96.4531746031746,89.26190476190476,80.98650793650793,70.16269841269842,62.993650793650794,96.4531746031746
41,31,59.69920634920635,63.432539682539684,70.73174603174603,78.24444444444444,84.34126984126983,91.22857142857143,94.72698412698412,95.23253968253968,87.54206349206349,78.53015873015873,67.23253968253968,60.00555555555555,95.23253968253968
41,33,55.586507936507935,60.38809523809524,68.41507936507936,77.53650793650793,84.97619047619048,92.35634920634921,94.48492063492064,93.88253968253969,85.1595238095238,75.66587301587302,63.939682539682536,55.138888888888886,94.48492063492064
41,35,56.25714285714286,60.68888888888889,68.22142857142858,76.53174603174604,83.21904761904761,91.21190476190476,95.21746031746032,95.74444444444444,87.43968253968254,77.33730158730158,65.37777777777778,57.08095238095238,95.74444444444444
41,37,53.810317460317464,57.93571428571428,66.13968253968254,74.5484126984127,81.87857142857143,89.16666666666667,92.97619047619048,93.1547619047619,85.88333333333334,75.78253968253968,63.52222222222222,54.596825396825395,93.1547619047619
41,39,62.74920634920635,65.2484126984127,71.21269841269842,77.56269841269841,84.0031746031746,89.50714285714285,91.41984126984127,92.06190476190476,86.85714285714286,80.21904761904761,70.46984126984127,63.628571428571426,92.06190476190476
41,41,59.93333333333334,63.52936507936508,70.7436507936508,78.33492063492064,84.91428571428571,91.68333333333334,94.93492063492063,95.7936507936508,88.42460317460318,79.81269841269841,68.19365079365079,60.38492063492063,95.7936507936508
