State_Num,County_Num,Yearly_Precip,Temp_Max,Temp_Min
2,21,11.743809523809524,100.74761904761905,36.68174603174603
2,23,17.800555555555555,91.10555555555555,29.961111111111112
2,25,15.411031746031744,92.98253968253968,28.026190476190475
2,27,4.404047619047619,104.71507936507936,38.70238095238095
3,1,50.5129365079365,91.95238095238095,32.15952380952381
3,3,52.85277777777779,92.53412698412698,33.22380952380952
3,5,43.95690476190476,90.2,24.255555555555556
3,7,45.19095238095238,89.41904761904762,24.634126984126983
3,9,43.80515873015874,89.18571428571428,24.414285714285715
3,11,52.052301587301585,92.71587301587302,32.176984126984124
3,13,51.738730158730164,92.90079365079364,31.9984126984127
3,15,44.54825396825397,88.84603174603174,24.766666666666666
3,17,52.80809523809524,92.55,33.81825396825397
3,19,51.55031746031746,93.15079365079364,30.945238095238096
3,21,47.885238095238094,91.51269841269841,26.54126984126984
3,23,50.17428571428572,90.27857142857142,28.034920634920635
3,25,51.763333333333335,92.56111111111112,31.75079365079365
3,27,50.8470634920635,92.96031746031746,33.1484126984127
3,29,49.17626984126984,92.42301587301587,28.27698412698413
3,31,48.772380952380956,91.32857142857142,28.1484126984127
3,33,47.851031746031744,91.28253968253968,27.123015873015873
3,35,50.32476190476191,91.68174603174603,30.724603174603175
3,37,50.50888888888889,91.43412698412699,30.202380952380953
3,39,51.70111111111111,92.82460317460317,31.325396825396826
3,41,51.36468253968254,92.25714285714285,32.79365079365079
3,43,52.37380952380953,92.38095238095238,32.82539682539682
3,45,50.293968253968245,92.30238095238096,29.188095238095237
3,47,48.31190476190476,91.10555555555555,27.349206349206348
3,49,45.69436507936508,89.78412698412698,23.72142857142857
3,51,52.4497619047619,92.01587301587301,29.876190476190477
3,53,51.72452380952381,92.94920634920635,31.012698412698413
3,55,48.004444444444445,91.25714285714285,27.292857142857144
3,57,50.34690476190476,92.89365079365079,31.82936507936508
3,59,52.22944444444445,92.82142857142857,30.755555555555556
3,61,51.76531746031746,91.9888888888889,30.538888888888888
3,63,48.61436507936508,90.51666666666667,27.45793650793651
3,65,46.15968253968254,90.18095238095238,25.273015873015872
3,67,48.81277777777778,90.98730158730159,28.684126984126983
3,69,51.021190476190476,92.39603174603175,31.70873015873016
3,71,49.64277777777777,90.21825396825398,27.065079365079367
3,73,49.502222222222215,93.2484126984127,33.16031746031746
3,75,47.57960317460317,90.98253968253968,26.946031746031746
3,77,50.90563492063492,91.47777777777777,31.46984126984127
3,79,51.97238095238095,92.32380952380953,32.4
3,81,48.37460317460318,92.85079365079365,32.21904761904762
3,83,47.09777777777778,92.2547619047619,28.344444444444445
3,85,50.09182539682539,92.41825396825396,30.676190476190477
3,87,47.40230158730158,87.60634920634921,25.10079365079365
3,89,43.36888888888889,90.1595238095238,23.995238095238093
3,91,48.49055555555555,93.1952380952381,33.50476190476191
3,93,48.72222222222222,91.38253968253969,29.36111111111111
3,95,50.17301587301587,91.61031746031746,31.753174603174603
3,97,52.639603174603174,91.4952380952381,29.38888888888889
3,99,50.834999999999994,93.02698412698413,31.94761904761905
3,101,48.22333333333333,87.58095238095238,25.108730158730157
3,103,51.21428571428572,93.09206349206349,32.36904761904762
3,105,49.17579365079365,92.6015873015873,29.323809523809523
3,107,51.18785714285714,91.61111111111111,32.04365079365079
3,109,52.81119047619048,92.27619047619048,30.12142857142857
3,111,49.378650793650806,91.4095238095238,29.12857142857143
3,113,52.91253968253967,90.13650793650794,28.865873015873017
3,115,49.38857142857143,91.11746031746031,27.13968253968254
3,117,49.833888888888886,91.97857142857143,31.17936507936508
3,119,50.805079365079365,92.67301587301587,30.33015873015873
3,121,47.4579365079365,90.96507936507936,25.603968253968254
3,123,50.82277777777778,91.43809523809524,30.926190476190477
3,125,52.23293650793651,92.40793650793651,30.19920634920635
3,127,48.75714285714285,91.32380952380953,28.53174603174603
3,129,46.64928571428572,89.13492063492063,24.976984126984128
3,131,45.84865079365079,92.5531746031746,28.091269841269842
3,133,50.31555555555556,92.27460317460317,30.96904761904762
3,135,47.28722222222221,90.15,25.163492063492065
3,137,47.931825396825396,89.5936507936508,26.29206349206349
3,139,51.93238095238095,92.82460317460317,32.925396825396824
3,141,50.61619047619048,90.01825396825397,26.712698412698412
3,143,46.811031746031745,88.94444444444444,25.401587301587302
3,145,50.16111111111111,91.43571428571428,29.483333333333334
3,147,49.696269841269846,91.48253968253968,30.3015873015873
3,149,48.45182539682539,92.46349206349207,29.074603174603176
4,1,18.251031746031746,82.52698412698413,38.103968253968254
4,3,35.58095238095238,75.05079365079365,20.305555555555557
4,5,34.85944444444444,90.51984126984127,33.96825396825397
4,7,43.60047619047619,92.43809523809524,34.94206349206349
4,9,33.820238095238096,91.36825396825397,33.80555555555556
4,11,21.95412698412698,95.41269841269842,35.07380952380952
4,13,18.100476190476193,85.32857142857142,38.11904761904762
4,15,78.43388888888889,77.9920634920635,34.01428571428571
4,17,44.1536507936508,85.90714285714286,30.727777777777778
4,19,18.999761904761904,88.4452380952381,29.04126984126984
4,21,25.507063492063487,93.63650793650794,34.44920634920635
4,23,62.396031746031746,79.52936507936508,35.634126984126986
4,25,2.9535714285714287,106.15793650793651,40.88492063492063
4,27,5.81547619047619,95.89920634920635,29.696031746031746
4,29,8.508333333333333,95.28253968253968,33.20793650793651
4,31,7.137380952380954,97.74920634920635,35.196825396825396
4,33,43.18468253968254,89.44365079365079,34.092063492063495
4,35,19.892063492063492,84.04523809523809,19.492857142857144
4,37,14.726666666666668,87.79285714285714,37.61190476190476
4,39,22.395396825396823,89.7984126984127,29.834126984126986
4,41,34.88134920634921,71.62539682539682,40.64206349206349
4,43,31.854682539682543,88.8484126984127,29.61190476190476
4,45,50.83507936507935,83.39285714285714,35.47936507936508
4,47,10.803968253968254,93.92380952380952,36.15396825396825
4,49,17.601587301587305,83.21904761904761,19.796031746031748
4,51,15.129206349206349,79.24920634920635,15.491269841269842
4,53,19.548333333333336,85.98253968253968,34.70238095238095
4,55,30.56182539682539,88.79206349206349,36.114285714285714
4,57,49.663809523809526,84.41507936507936,28.607142857142858
4,59,12.746190476190476,83.7388888888889,43.69285714285714
4,61,45.201031746031745,85.7984126984127,29.857936507936508
4,63,40.74380952380953,82.18888888888888,22.51984126984127
4,65,7.92484126984127,99.58650793650794,38.81349206349206
4,67,18.323412698412696,93.49444444444444,37.28333333333333
4,69,16.2115873015873,88.22142857142858,33.98809523809524
4,71,6.373492063492064,99.72142857142858,35.49603174603175
4,73,13.482063492063489,89.53174603174604,38.10079365079365
4,75,23.947222222222223,69.96428571428571,41.87777777777778
4,77,13.649523809523812,92.74920634920635,37.11904761904762
4,79,16.36714285714286,87.58809523809524,35.12698412698413
4,81,27.96563492063492,73.48412698412699,39.7968253968254
4,83,17.887857142857143,81.2436507936508,36.96904761904762
4,85,22.624999999999996,83.10634920634921,36.17777777777778
4,87,32.332857142857144,76.69047619047619,37.47063492063492
4,89,41.3847619047619,89.56984126984128,30.20873015873016
4,91,45.13285714285714,80.4968253968254,22.62936507936508
4,93,37.88634920634921,82.04126984126984,25.745238095238093
4,95,19.41952380952381,89.0031746031746,37.28492063492063
4,97,41.392936507936504,79.8626984126984,37.73730158730159
4,99,13.198412698412698,93.00238095238095,36.24126984126984
4,101,18.528412698412694,95.95555555555555,36.98015873015873
4,103,35.89238095238095,92.00238095238095,34.02619047619048
4,105,56.43730158730159,86.36904761904762,30.075396825396826
4,107,21.105476190476185,86.9515873015873,27.86984126984127
4,109,40.25722222222222,82.17857142857143,26.105555555555554
4,111,19.38642857142857,83.52142857142857,35.14365079365079
4,113,19.72277777777778,94.69126984126984,36.53333333333333
4,115,37.07492063492063,93.07460317460317,36.0563492063492
5,1,14.835793650793653,88.58571428571429,12.963492063492064
5,3,10.038650793650794,80.38095238095238,3.2968253968253967
5,5,15.59746031746032,87.51984126984127,13.562698412698413
5,7,22.538333333333334,79.48968253968253,8.395238095238096
5,9,15.59015873015873,91.44365079365079,17.206349206349206
5,11,13.467142857142855,92.22301587301587,15.315873015873017
5,13,19.740714285714283,79.64920634920635,14.126984126984127
5,14,14.433095238095236,87.87698412698413,16.159523809523808
5,15,17.14031746031746,72.07301587301588,7.085714285714285
5,17,15.00531746031746,89.42460317460318,14.745238095238095
5,19,25.783095238095232,69.39682539682539,9.808730158730159
5,21,16.752301587301584,74.43095238095238,5.796825396825397
5,23,17.120714285714282,76.5515873015873,7.845238095238095
5,25,11.527698412698415,91.03492063492064,13.546825396825398
5,27,19.892063492063492,75.53253968253968,10.524603174603175
5,29,17.103015873015874,82.86031746031746,12.802380952380952
5,31,14.629682539682538,88.1,15.835714285714285
5,33,22.47031746031746,77.39365079365079,11.588095238095239
5,35,17.913968253968253,82.39285714285714,14.595238095238095
5,37,23.519444444444446,74.64047619047619,7.83015873015873
5,39,16.28888888888889,85.53015873015873,12.127777777777778
5,41,15.600238095238094,83.55714285714285,14.5
5,43,13.787698412698413,80.97460317460317,12.97936507936508
5,45,21.921666666666667,78.5579365079365,11.752380952380951
5,47,22.54579365079365,71.94365079365079,12.385714285714286
5,49,21.98484126984127,72.81349206349206,5.783333333333333
5,51,22.58190476190476,73.2015873015873,4.993650793650794
5,53,29.929761904761907,66.83412698412698,4.98015873015873
5,55,17.406269841269843,81.66587301587302,14.902380952380952
5,57,22.77650793650794,73.37301587301587,5.549206349206349
5,59,17.868333333333336,81.03571428571429,15.307936507936509
5,61,13.89674603174603,90.92777777777778,14.730158730158731
5,63,16.474603174603175,88.62301587301587,15.044444444444444
5,65,23.90777777777778,67.7904761904762,3.953968253968254
5,67,22.432460317460315,79.35793650793651,11.411111111111111
5,69,19.61746031746032,77.35952380952381,12.208730158730159
5,71,15.72531746031746,86.97698412698412,17.035714285714285
5,73,13.83722222222222,88.32063492063492,12.915873015873016
5,75,16.047539682539682,89.11428571428571,13.570634920634921
5,77,16.355079365079366,83.7484126984127,13.13888888888889
5,79,29.45468253968254,68.92142857142858,3.996031746031746
5,81,14.40888888888889,82.95,8.634126984126985
5,83,16.40753968253968,85.2388888888889,14.86984126984127
5,85,14.921746031746032,84.2531746031746,12.7984126984127
5,87,14.182698412698414,88.8626984126984,10.999206349206348
5,89,12.958412698412697,91.67619047619047,16.103968253968254
5,91,21.739126984126983,75.42460317460318,9.032539682539683
5,93,17.087936507936508,72.66269841269842,6.9603174603174605
5,95,17.435555555555556,89.58571428571429,12.873809523809523
5,97,28.633650793650798,71.1515873015873,7.413492063492064
5,99,14.840793650793653,92.18015873015874,15.827777777777778
5,101,13.102936507936509,89.62380952380953,16.81111111111111
5,103,18.35404761904762,81.55079365079365,9.73015873015873
5,105,14.081428571428573,74.25952380952381,3.515873015873016
5,107,24.627539682539684,76.01507936507936,7.696825396825397
5,109,16.018730158730158,74.55873015873016,5.128571428571429
5,111,40.667539682539676,63.4547619047619,7.561111111111111
5,113,18.41269841269841,79.96507936507936,11.825396825396826
5,115,17.583650793650794,89.26190476190476,13.100793650793651
5,117,26.068492063492062,69.07301587301588,5.753174603174603
5,119,18.701428571428576,74.37301587301587,8.33095238095238
5,121,15.973730158730156,88.81190476190476,13.079365079365079
5,123,13.557539682539682,88.0484126984127,11.938888888888888
5,125,17.10134920634921,89.57539682539682,13.971428571428572
6,1,47.61761904761905,82.61031746031746,18.461111111111112
6,3,46.5786507936508,83.10555555555555,16.13809523809524
6,5,48.01055555555556,80.4452380952381,13.576984126984128
6,7,46.53849206349208,82.03730158730158,18.056349206349207
6,9,47.321825396825396,82.31428571428572,17.97063492063492
6,11,45.573492063492054,81.01904761904761,18.315873015873017
6,13,45.73619047619047,81.2515873015873,15.696031746031746
6,15,45.92976190476191,81.0031746031746,16.090476190476192
7,1,42.85507936507937,85.94444444444444,24.473809523809525
7,3,43.32103174603175,85.90396825396826,23.346031746031745
7,5,43.42476190476191,85.90238095238095,25.822222222222223
8,1,52.01738095238095,91.0531746031746,42.72539682539683
8,3,50.86571428571428,91.16428571428571,40.84126984126984
8,5,57.715079365079376,89.76666666666667,42.1031746031746
8,7,51.64349206349206,90.9936507936508,42.32698412698413
8,9,50.1536507936508,89.59444444444445,51.12460317460317
8,11,56.79333333333333,91.00396825396825,55.18174603174603
8,13,57.146428571428565,90.80396825396825,39.93015873015873
8,15,50.719523809523814,91.58412698412698,50.79206349206349
8,17,52.79603174603175,90.17063492063492,45.46507936507936
8,19,51.29412698412698,90.7547619047619,43.28809523809524
8,21,52.154206349206355,91.91587301587302,53.462698412698415
8,23,51.047222222222224,91.21746031746032,40.72777777777778
8,27,51.26103174603174,91.80873015873016,49.04761904761905
8,29,53.64507936507937,90.3404761904762,41.74523809523809
8,31,49.590158730158734,90.43492063492063,43.223015873015875
8,33,61.70103174603174,90.8436507936508,40.7468253968254
8,35,51.50285714285714,90.23015873015873,46.16111111111111
8,37,56.996746031746035,90.24126984126984,42.338095238095235
8,39,55.52531746031747,91.39920634920635,39.55714285714286
8,41,52.49420634920635,90.61984126984127,41.37936507936508
8,43,49.95007936507936,91.43095238095238,50.75238095238095
8,45,57.436349206349206,89.51190476190476,42.00873015873016
8,47,51.26841269841269,91.66349206349206,39.69047619047619
8,49,52.219047619047615,91.5484126984127,48.41428571428571
8,51,51.29880952380952,91.64682539682539,51.99126984126984
8,53,53.03769841269841,90.04285714285714,46.35873015873016
8,55,50.32246031746032,91.67777777777778,49.16825396825397
8,57,52.302460317460316,90.14920634920635,49.2531746031746
8,59,57.63476190476191,91.6968253968254,38.5484126984127
8,61,51.78277777777778,89.65555555555555,50.92460317460318
8,63,54.22484126984128,91.69365079365079,39.653174603174605
8,65,54.35444444444444,91.11984126984127,40.08174603174603
8,67,53.96222222222222,90.83492063492064,40.48809523809524
8,69,50.47277777777778,90.96666666666667,46.69047619047619
8,71,50.097539682539676,91.33492063492064,52.32857142857143
8,73,56.27706349206349,91.48492063492064,39.784126984126985
8,75,52.524523809523814,90.04047619047618,43.411904761904765
8,77,57.64468253968254,90.82936507936508,40.07857142857143
8,79,52.960079365079366,91.15555555555555,39.90873015873016
8,81,52.47976190476191,90.91666666666667,49.448412698412696
8,83,52.26150793650795,90.9484126984127,44.506349206349206
8,85,53.54460317460318,90.29523809523809,53.31190476190476
8,86,54.92761904761904,90.56031746031746,56.13968253968254
8,87,50.33079365079365,90.65,57.16746031746032
8,89,49.91706349206349,90.99365079365079,41.45952380952381
8,91,60.27484126984127,91.18888888888888,39.51904761904762
8,93,50.39611111111111,90.81190476190476,50.50396825396825
8,95,50.10333333333333,91.32142857142857,48.57380952380952
8,97,50.17230158730159,91.17539682539683,49.24523809523809
8,99,56.191349206349216,90.85793650793651,54.112698412698414
8,101,52.79309523809523,89.99761904761905,47.40079365079365
8,103,51.49460317460317,89.43571428571428,51.212698412698415
8,105,51.55103174603174,91.52460317460317,48.3968253968254
8,107,52.65039682539682,90.8873015873016,44.55
8,109,50.73968253968254,89.82222222222222,45.27619047619048
8,111,52.29079365079365,89.98730158730159,52.34047619047619
8,113,61.21952380952381,91.17698412698412,40.31984126984127
8,115,51.892142857142865,91.40238095238095,50.257936507936506
8,117,50.20412698412699,91.39365079365079,48.42936507936508
8,119,51.72309523809524,90.68174603174603,45.80238095238095
8,121,52.567142857142855,91.1515873015873,40.44206349206349
8,123,54.958730158730155,90.81111111111112,41.088095238095235
8,125,51.19642857142857,91.01666666666667,41.5484126984127
8,127,50.681904761904754,90.7063492063492,47.57698412698413
8,129,57.1368253968254,91.31031746031746,40.81190476190476
8,131,59.82214285714286,90.93730158730159,39.38809523809524
8,133,57.081825396825394,91.2563492063492,39.708730158730155
9,1,47.271031746031746,92.69761904761904,37.7047619047619
9,3,47.95134920634921,92.27698412698413,38.04206349206349
9,5,47.350634920634924,92.66825396825396,37.87301587301587
9,7,51.07523809523809,91.64682539682539,38.353968253968254
9,9,45.9163492063492,91.96587301587302,34.06111111111111
9,11,52.31650793650794,88.9047619047619,32.2015873015873
9,13,50.29960317460318,89.22857142857143,32.41746031746032
9,15,50.51896825396825,90.3484126984127,30.538095238095238
9,17,46.89873015873015,91.21984126984127,37.574603174603176
9,19,47.94500000000001,91.7515873015873,38.0468253968254
9,21,46.04730158730159,91.56904761904762,34.06587301587302
9,23,46.50666666666667,91.62539682539682,36.08095238095238
9,25,49.51634920634921,91.8547619047619,38.406349206349205
9,27,51.16873015873016,91.42460317460318,38.60079365079365
9,29,48.340634920634926,91.87063492063493,38.55952380952381
9,31,46.93301587301587,92.01825396825397,36.86746031746032
9,33,44.92230158730158,91.2547619047619,34.98571428571429
9,35,48.67912698412699,90.83015873015873,32.60793650793651
9,37,51.235873015873025,91.29603174603174,37.73015873015873
9,39,50.14357142857142,90.84206349206349,40.94206349206349
9,43,46.323650793650785,92.20714285714286,36.76269841269841
9,45,53.105317460317465,88.77698412698413,30.80952380952381
9,47,52.4147619047619,89.46904761904761,29.91269841269841
9,49,49.69468253968254,91.76269841269841,39.763492063492066
9,51,48.263492063492066,91.15873015873017,39.17857142857143
9,53,48.411904761904765,91.22301587301587,35.388888888888886
9,55,54.38261904761904,90.0531746031746,30.185714285714287
9,57,53.06722222222222,88.69365079365079,30.77777777777778
9,59,49.28492063492063,89.71984126984127,32.50714285714286
9,61,51.6334126984127,91.1015873015873,37.55238095238095
9,63,49.77531746031747,89.47460317460317,32.97222222222222
9,65,49.12833333333334,92.19761904761904,38.79126984126984
9,67,50.78222222222222,89.22936507936508,31.454761904761906
9,69,47.411746031746034,92.04444444444444,37.76111111111111
9,71,49.63785714285714,91.01349206349207,38.276984126984125
9,73,45.28857142857143,91.16666666666667,34.32063492063492
9,75,48.8,91.43253968253968,38.20793650793651
9,77,50.65436507936507,89.51984126984127,32.073015873015876
9,79,47.55738095238095,91.06984126984126,33.906349206349205
9,81,46.83230158730159,90.95714285714286,36.39126984126984
9,83,53.88166666666667,87.75555555555556,29.373809523809523
9,85,58.875714285714295,86.84603174603174,30.224603174603175
9,87,52.67015873015873,91.86587301587302,38.99126984126984
9,89,50.271031746031746,89.2452380952381,32.378571428571426
9,91,46.78515873015873,91.61904761904762,36.89523809523809
9,93,46.89055555555556,91.1452380952381,35.77063492063492
9,95,48.920476190476194,91.62301587301587,37.89365079365079
9,97,51.54325396825397,89.01984126984127,31.344444444444445
9,99,52.36523809523809,91.39047619047619,38.49603174603175
9,101,50.343333333333334,91.97301587301587,39.07936507936508
9,103,47.637936507936516,91.6373015873016,37.10793650793651
9,105,47.65793650793651,90.13571428571429,31.75
9,107,45.74999999999999,91.91587301587302,36.083333333333336
9,109,46.95515873015873,92.5579365079365,37.611111111111114
9,111,59.78285714285714,84.93730158730159,27.52857142857143
9,113,49.665396825396826,89.61507936507937,32.708730158730155
9,115,51.45555555555555,90.79444444444445,30.46904761904762
9,117,53.328968253968256,87.98809523809524,31.22063492063492
9,119,49.61507936507936,89.17222222222222,32.03174603174603
9,121,50.64039682539683,89.05,31.875396825396827
9,123,61.000476190476185,85.68968253968254,28.67936507936508
9,125,46.13087301587302,91.08492063492064,34.284126984126985
9,127,49.78912698412698,90.91111111111111,40.977777777777774
9,129,52.134682539682544,90.38571428571429,30.24920634920635
9,131,53.06873015873016,91.31984126984128,39.046031746031744
9,133,47.16349206349207,91.00952380952381,32.70634920634921
9,135,51.02436507936508,88.77460317460317,32.00873015873016
9,137,62.93698412698413,86.72301587301587,30.67222222222222
9,139,54.332301587301586,87.98650793650793,31.727777777777778
9,141,46.38230158730158,91.45873015873016,33.715873015873015
9,143,52.76158730158731,88.62301587301587,30.215873015873015
9,145,50.8473015873016,90.08730158730158,33.7952380952381
9,147,48.47555555555556,89.09920634920636,31.926984126984127
9,149,52.42388888888889,89.68809523809524,31.536507936507938
9,151,49.57968253968254,90.14047619047619,33.01111111111111
9,153,46.691984126984124,91.39444444444445,35.34761904761905
9,155,47.08269841269842,91.23809523809524,37.644444444444446
9,157,50.118095238095236,89.1484126984127,32.46031746031746
9,159,48.16658730158729,91.11984126984127,32.1
9,161,46.663809523809526,92.26269841269841,37.22698412698413
9,163,45.62920634920635,91.30952380952381,34.68809523809524
9,165,45.583968253968266,91.4452380952381,35.3984126984127
9,167,45.76865079365079,91.81587301587301,35.68174603174603
9,169,46.46507936507936,91.51269841269841,33.39126984126984
9,171,49.303650793650796,90.22936507936508,33.20873015873016
9,173,48.908333333333346,92.0936507936508,38.2031746031746
9,175,46.094920634920626,91.95555555555556,36.26984126984127
9,177,48.35269841269841,91.52698412698413,37.07063492063492
9,179,48.63039682539682,91.86746031746031,39.14206349206349
9,181,46.117380952380955,91.07777777777778,33.163492063492065
9,183,48.39515873015874,92.41269841269842,38.69444444444444
9,185,50.22380952380953,91.69761904761904,38.607142857142854
9,187,62.23650793650794,86.05555555555556,29.33888888888889
9,189,46.01499999999999,90.79761904761905,33.756349206349206
9,191,49.3202380952381,91.23412698412699,40.574603174603176
9,193,47.53730158730159,91.28888888888889,34.90873015873016
9,195,49.001825396825396,89.29285714285714,31.969841269841268
9,197,49.13309523809524,90.71269841269842,34.983333333333334
9,199,50.61936507936508,89.64126984126985,32.83730158730159
9,201,52.44761904761904,91.73015873015873,38.60634920634921
9,205,50.16896825396826,91.42698412698412,38.54047619047619
9,207,47.80880952380952,91.04920634920634,32.93015873015873
9,209,45.970476190476184,92.30952380952381,36.82222222222222
9,211,48.43944444444445,90.80873015873016,32.37936507936508
9,213,56.00531746031746,88.89920634920635,29.632539682539683
9,215,49.22626984126984,91.07857142857142,35.111111111111114
9,217,49.42317460317461,90.42936507936508,32.24761904761905
9,219,49.275714285714294,90.12857142857143,32.628571428571426
9,221,47.85571428571429,90.30952380952381,31.926984126984127
9,223,50.776111111111106,89.3031746031746,30.753174603174603
9,225,46.839523809523804,91.13888888888889,34.55
9,227,56.93333333333333,87.20396825396826,30.24126984126984
9,229,48.17960317460318,92.53492063492064,38.13015873015873
9,231,49.83301587301587,89.81269841269841,33.345238095238095
9,233,50.50476190476191,90.00079365079365,30.42222222222222
9,235,46.501666666666665,91.46349206349207,36.25079365079365
9,237,46.86944444444445,91.51428571428572,32.81111111111111
9,239,50.22555555555556,91.29603174603174,36.583333333333336
9,241,68.70174603174604,84.3547619047619,28.275396825396825
9,243,50.641349206349204,91.04047619047618,36.66428571428571
9,245,44.46174603174603,91.45555555555555,35.02063492063492
9,247,50.01785714285714,89.98253968253968,32.48968253968254
9,249,48.67563492063492,90.98730158730159,35.19603174603174
9,251,46.042777777777786,91.51269841269841,35.635714285714286
9,253,52.618095238095236,91.92936507936508,39.12777777777778
9,255,49.315873015873024,90.02539682539683,33.45
9,257,54.97936507936508,88.8452380952381,31.996825396825397
9,259,48.988015873015875,91.26746031746032,35.642857142857146
9,261,48.36746031746031,91.26031746031745,36.03333333333333
9,263,50.12571428571428,90.2388888888889,33.87460317460317
9,265,46.871984126984124,90.8515873015873,32.9
9,267,46.95531746031746,92.71666666666667,37.80873015873016
9,269,48.64253968253969,90.78333333333333,34.294444444444444
9,271,46.671349206349205,91.87857142857143,37.24523809523809
9,273,49.75349206349206,91.32698412698413,36.852380952380955
9,275,52.30023809523809,91.06984126984128,38.925396825396824
9,277,47.801507936507946,90.99047619047619,37.742063492063494
9,279,46.369365079365075,92.53809523809524,37.14920634920635
9,281,62.64531746031746,83.57063492063492,27.094444444444445
9,283,45.855476190476196,92.13968253968254,36.50555555555555
9,285,51.11246031746032,90.13968253968254,32.345238095238095
9,287,47.290396825396826,90.81666666666666,36.93571428571428
9,289,46.26738095238095,91.58333333333333,35.31111111111111
