postal_code,county_abb,county_full,state_abb,state_num,state_lat,state_long,name
99553,13,Aleutians East,AK,NA,63.588753,-154.493062,Alaska
99571,13,Aleutians East,AK,NA,63.588753,-154.493062,Alaska
99583,13,Aleutians East,AK,NA,63.588753,-154.493062,Alaska
99612,13,Aleutians East,AK,NA,63.588753,-154.493062,Alaska
99661,13,Aleutians East,AK,NA,63.588753,-154.493062,Alaska
99546,16,Aleutians West (CA),AK,NA,63.588753,-154.493062,Alaska
99547,16,Aleutians West (CA),AK,NA,63.588753,-154.493062,Alaska
99591,16,Aleutians West (CA),AK,NA,63.588753,-154.493062,Alaska
99638,16,Aleutians West (CA),AK,NA,63.588753,-154.493062,Alaska
99660,16,Aleutians West (CA),AK,NA,63.588753,-154.493062,Alaska
99685,16,Aleutians West (CA),AK,NA,63.588753,-154.493062,Alaska
99692,16,Aleutians West (CA),AK,NA,63.588753,-154.493062,Alaska
99501,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99502,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99503,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99504,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99505,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99506,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99507,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99508,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99509,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99510,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99511,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99513,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99514,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99515,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99516,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99517,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99518,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99519,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99520,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99521,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99522,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99523,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99524,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99529,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99530,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99540,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99567,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99577,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99587,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99599,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99695,20,Anchorage Municipality,AK,NA,63.588753,-154.493062,Alaska
99545,50,Bethel Census Area,AK,NA,63.588753,-154.493062,Alaska
99551,50,Bethel Census Area,AK,NA,63.588753,-154.493062,Alaska
99552,50,Bethel Census Area,AK,NA,63.588753,-154.493062,Alaska
99557,50,Bethel Census Area,AK,NA,63.588753,-154.493062,Alaska
99559,50,Bethel Census Area,AK,NA,63.588753,-154.493062,Alaska
99561,50,Bethel Census Area,AK,NA,63.588753,-154.493062,Alaska
99575,50,Bethel Census Area,AK,NA,63.588753,-154.493062,Alaska
99578,50,Bethel Census Area,AK,NA,63.588753,-154.493062,Alaska
99589,50,Bethel Census Area,AK,NA,63.588753,-154.493062,Alaska
99607,50,Bethel Census Area,AK,NA,63.588753,-154.493062,Alaska
99609,50,Bethel Census Area,AK,NA,63.588753,-154.493062,Alaska
99614,50,Bethel Census Area,AK,NA,63.588753,-154.493062,Alaska
99621,50,Bethel Census Area,AK,NA,63.588753,-154.493062,Alaska
99622,50,Bethel Census Area,AK,NA,63.588753,-154.493062,Alaska
99626,50,Bethel Census Area,AK,NA,63.588753,-154.493062,Alaska
99630,50,Bethel Census Area,AK,NA,63.588753,-154.493062,Alaska
99634,50,Bethel Census Area,AK,NA,63.588753,-154.493062,Alaska
99637,50,Bethel Census Area,AK,NA,63.588753,-154.493062,Alaska
99641,50,Bethel Census Area,AK,NA,63.588753,-154.493062,Alaska
99651,50,Bethel Census Area,AK,NA,63.588753,-154.493062,Alaska
99655,50,Bethel Census Area,AK,NA,63.588753,-154.493062,Alaska
99656,50,Bethel Census Area,AK,NA,63.588753,-154.493062,Alaska
99668,50,Bethel Census Area,AK,NA,63.588753,-154.493062,Alaska
99679,50,Bethel Census Area,AK,NA,63.588753,-154.493062,Alaska
99680,50,Bethel Census Area,AK,NA,63.588753,-154.493062,Alaska
99681,50,Bethel Census Area,AK,NA,63.588753,-154.493062,Alaska
99690,50,Bethel Census Area,AK,NA,63.588753,-154.493062,Alaska
99613,60,Bristol Bay,AK,NA,63.588753,-154.493062,Alaska
99633,60,Bristol Bay,AK,NA,63.588753,-154.493062,Alaska
99670,60,Bristol Bay,AK,NA,63.588753,-154.493062,Alaska
99704,68,Denali,AK,NA,63.588753,-154.493062,Alaska
99729,68,Denali,AK,NA,63.588753,-154.493062,Alaska
99743,68,Denali,AK,NA,63.588753,-154.493062,Alaska
99744,68,Denali,AK,NA,63.588753,-154.493062,Alaska
99755,68,Denali,AK,NA,63.588753,-154.493062,Alaska
99555,70,Dillingham (CA),AK,NA,63.588753,-154.493062,Alaska
99569,70,Dillingham (CA),AK,NA,63.588753,-154.493062,Alaska
99576,70,Dillingham (CA),AK,NA,63.588753,-154.493062,Alaska
99580,70,Dillingham (CA),AK,NA,63.588753,-154.493062,Alaska
99628,70,Dillingham (CA),AK,NA,63.588753,-154.493062,Alaska
99636,70,Dillingham (CA),AK,NA,63.588753,-154.493062,Alaska
99678,70,Dillingham (CA),AK,NA,63.588753,-154.493062,Alaska
99701,90,Fairbanks North Star,AK,NA,63.588753,-154.493062,Alaska
99702,90,Fairbanks North Star,AK,NA,63.588753,-154.493062,Alaska
99703,90,Fairbanks North Star,AK,NA,63.588753,-154.493062,Alaska
99705,90,Fairbanks North Star,AK,NA,63.588753,-154.493062,Alaska
99706,90,Fairbanks North Star,AK,NA,63.588753,-154.493062,Alaska
99707,90,Fairbanks North Star,AK,NA,63.588753,-154.493062,Alaska
99708,90,Fairbanks North Star,AK,NA,63.588753,-154.493062,Alaska
99709,90,Fairbanks North Star,AK,NA,63.588753,-154.493062,Alaska
99710,90,Fairbanks North Star,AK,NA,63.588753,-154.493062,Alaska
99711,90,Fairbanks North Star,AK,NA,63.588753,-154.493062,Alaska
99712,90,Fairbanks North Star,AK,NA,63.588753,-154.493062,Alaska
99714,90,Fairbanks North Star,AK,NA,63.588753,-154.493062,Alaska
99716,90,Fairbanks North Star,AK,NA,63.588753,-154.493062,Alaska
99725,90,Fairbanks North Star,AK,NA,63.588753,-154.493062,Alaska
99775,90,Fairbanks North Star,AK,NA,63.588753,-154.493062,Alaska
99790,90,Fairbanks North Star,AK,NA,63.588753,-154.493062,Alaska
99827,100,Haines,AK,NA,63.588753,-154.493062,Alaska
99801,110,Juneau City and Borough,AK,NA,63.588753,-154.493062,Alaska
99802,110,Juneau City and Borough,AK,NA,63.588753,-154.493062,Alaska
99803,110,Juneau City and Borough,AK,NA,63.588753,-154.493062,Alaska
99811,110,Juneau City and Borough,AK,NA,63.588753,-154.493062,Alaska
99812,110,Juneau City and Borough,AK,NA,63.588753,-154.493062,Alaska
99821,110,Juneau City and Borough,AK,NA,63.588753,-154.493062,Alaska
99824,110,Juneau City and Borough,AK,NA,63.588753,-154.493062,Alaska
99850,110,Juneau City and Borough,AK,NA,63.588753,-154.493062,Alaska
99556,122,Kenai Peninsula,AK,NA,63.588753,-154.493062,Alaska
99568,122,Kenai Peninsula,AK,NA,63.588753,-154.493062,Alaska
99572,122,Kenai Peninsula,AK,NA,63.588753,-154.493062,Alaska
99603,122,Kenai Peninsula,AK,NA,63.588753,-154.493062,Alaska
99605,122,Kenai Peninsula,AK,NA,63.588753,-154.493062,Alaska
99610,122,Kenai Peninsula,AK,NA,63.588753,-154.493062,Alaska
99611,122,Kenai Peninsula,AK,NA,63.588753,-154.493062,Alaska
99631,122,Kenai Peninsula,AK,NA,63.588753,-154.493062,Alaska
99635,122,Kenai Peninsula,AK,NA,63.588753,-154.493062,Alaska
99639,122,Kenai Peninsula,AK,NA,63.588753,-154.493062,Alaska
99663,122,Kenai Peninsula,AK,NA,63.588753,-154.493062,Alaska
99664,122,Kenai Peninsula,AK,NA,63.588753,-154.493062,Alaska
99669,122,Kenai Peninsula,AK,NA,63.588753,-154.493062,Alaska
99672,122,Kenai Peninsula,AK,NA,63.588753,-154.493062,Alaska
99682,122,Kenai Peninsula,AK,NA,63.588753,-154.493062,Alaska
99901,130,Ketchikan Gateway,AK,NA,63.588753,-154.493062,Alaska
99928,130,Ketchikan Gateway,AK,NA,63.588753,-154.493062,Alaska
99950,130,Ketchikan Gateway,AK,NA,63.588753,-154.493062,Alaska
99550,150,Kodiak Island,AK,NA,63.588753,-154.493062,Alaska
99608,150,Kodiak Island,AK,NA,63.588753,-154.493062,Alaska
99615,150,Kodiak Island,AK,NA,63.588753,-154.493062,Alaska
99619,150,Kodiak Island,AK,NA,63.588753,-154.493062,Alaska
99624,150,Kodiak Island,AK,NA,63.588753,-154.493062,Alaska
99643,150,Kodiak Island,AK,NA,63.588753,-154.493062,Alaska
99644,150,Kodiak Island,AK,NA,63.588753,-154.493062,Alaska
99697,150,Kodiak Island,AK,NA,63.588753,-154.493062,Alaska
99554,158,Kusilvak,AK,NA,63.588753,-154.493062,Alaska
99563,158,Kusilvak,AK,NA,63.588753,-154.493062,Alaska
99581,158,Kusilvak,AK,NA,63.588753,-154.493062,Alaska
99585,158,Kusilvak,AK,NA,63.588753,-154.493062,Alaska
99604,158,Kusilvak,AK,NA,63.588753,-154.493062,Alaska
99620,158,Kusilvak,AK,NA,63.588753,-154.493062,Alaska
99632,158,Kusilvak,AK,NA,63.588753,-154.493062,Alaska
99650,158,Kusilvak,AK,NA,63.588753,-154.493062,Alaska
99657,158,Kusilvak,AK,NA,63.588753,-154.493062,Alaska
99658,158,Kusilvak,AK,NA,63.588753,-154.493062,Alaska
99662,158,Kusilvak,AK,NA,63.588753,-154.493062,Alaska
99666,158,Kusilvak,AK,NA,63.588753,-154.493062,Alaska
99548,164,Lake and Peninsula,AK,NA,63.588753,-154.493062,Alaska
99549,164,Lake and Peninsula,AK,NA,63.588753,-154.493062,Alaska
99564,164,Lake and Peninsula,AK,NA,63.588753,-154.493062,Alaska
99565,164,Lake and Peninsula,AK,NA,63.588753,-154.493062,Alaska
99579,164,Lake and Peninsula,AK,NA,63.588753,-154.493062,Alaska
99606,164,Lake and Peninsula,AK,NA,63.588753,-154.493062,Alaska
99625,164,Lake and Peninsula,AK,NA,63.588753,-154.493062,Alaska
99640,164,Lake and Peninsula,AK,NA,63.588753,-154.493062,Alaska
99647,164,Lake and Peninsula,AK,NA,63.588753,-154.493062,Alaska
99648,164,Lake and Peninsula,AK,NA,63.588753,-154.493062,Alaska
99649,164,Lake and Peninsula,AK,NA,63.588753,-154.493062,Alaska
99653,164,Lake and Peninsula,AK,NA,63.588753,-154.493062,Alaska
99623,170,Matanuska-Susitna Borough,AK,NA,63.588753,-154.493062,Alaska
99629,170,Matanuska-Susitna Borough,AK,NA,63.588753,-154.493062,Alaska
99645,170,Matanuska-Susitna Borough,AK,NA,63.588753,-154.493062,Alaska
99652,170,Matanuska-Susitna Borough,AK,NA,63.588753,-154.493062,Alaska
99654,170,Matanuska-Susitna Borough,AK,NA,63.588753,-154.493062,Alaska
99667,170,Matanuska-Susitna Borough,AK,NA,63.588753,-154.493062,Alaska
99674,170,Matanuska-Susitna Borough,AK,NA,63.588753,-154.493062,Alaska
99676,170,Matanuska-Susitna Borough,AK,NA,63.588753,-154.493062,Alaska
99683,170,Matanuska-Susitna Borough,AK,NA,63.588753,-154.493062,Alaska
99687,170,Matanuska-Susitna Borough,AK,NA,63.588753,-154.493062,Alaska
99688,170,Matanuska-Susitna Borough,AK,NA,63.588753,-154.493062,Alaska
99694,170,Matanuska-Susitna Borough,AK,NA,63.588753,-154.493062,Alaska
99659,180,Nome (CA),AK,NA,63.588753,-154.493062,Alaska
99671,180,Nome (CA),AK,NA,63.588753,-154.493062,Alaska
99684,180,Nome (CA),AK,NA,63.588753,-154.493062,Alaska
99739,180,Nome (CA),AK,NA,63.588753,-154.493062,Alaska
99742,180,Nome (CA),AK,NA,63.588753,-154.493062,Alaska
99753,180,Nome (CA),AK,NA,63.588753,-154.493062,Alaska
99762,180,Nome (CA),AK,NA,63.588753,-154.493062,Alaska
99769,180,Nome (CA),AK,NA,63.588753,-154.493062,Alaska
99771,180,Nome (CA),AK,NA,63.588753,-154.493062,Alaska
99772,180,Nome (CA),AK,NA,63.588753,-154.493062,Alaska
99778,180,Nome (CA),AK,NA,63.588753,-154.493062,Alaska
99783,180,Nome (CA),AK,NA,63.588753,-154.493062,Alaska
99784,180,Nome (CA),AK,NA,63.588753,-154.493062,Alaska
99785,180,Nome (CA),AK,NA,63.588753,-154.493062,Alaska
99721,185,North Slope,AK,NA,63.588753,-154.493062,Alaska
99723,185,North Slope,AK,NA,63.588753,-154.493062,Alaska
99734,185,North Slope,AK,NA,63.588753,-154.493062,Alaska
99747,185,North Slope,AK,NA,63.588753,-154.493062,Alaska
99759,185,North Slope,AK,NA,63.588753,-154.493062,Alaska
99766,185,North Slope,AK,NA,63.588753,-154.493062,Alaska
99782,185,North Slope,AK,NA,63.588753,-154.493062,Alaska
99789,185,North Slope,AK,NA,63.588753,-154.493062,Alaska
99791,185,North Slope,AK,NA,63.588753,-154.493062,Alaska
99727,188,Northwest Arctic,AK,NA,63.588753,-154.493062,Alaska
99736,188,Northwest Arctic,AK,NA,63.588753,-154.493062,Alaska
99749,188,Northwest Arctic,AK,NA,63.588753,-154.493062,Alaska
99750,188,Northwest Arctic,AK,NA,63.588753,-154.493062,Alaska
99751,188,Northwest Arctic,AK,NA,63.588753,-154.493062,Alaska
99752,188,Northwest Arctic,AK,NA,63.588753,-154.493062,Alaska
99761,188,Northwest Arctic,AK,NA,63.588753,-154.493062,Alaska
99763,188,Northwest Arctic,AK,NA,63.588753,-154.493062,Alaska
99770,188,Northwest Arctic,AK,NA,63.588753,-154.493062,Alaska
99773,188,Northwest Arctic,AK,NA,63.588753,-154.493062,Alaska
99786,188,Northwest Arctic,AK,NA,63.588753,-154.493062,Alaska
99903,198,Prince of Wales-Hyder,AK,NA,63.588753,-154.493062,Alaska
99918,198,Prince of Wales-Hyder,AK,NA,63.588753,-154.493062,Alaska
99919,198,Prince of Wales-Hyder,AK,NA,63.588753,-154.493062,Alaska
99921,198,Prince of Wales-Hyder,AK,NA,63.588753,-154.493062,Alaska
99922,198,Prince of Wales-Hyder,AK,NA,63.588753,-154.493062,Alaska
99923,198,Prince of Wales-Hyder,AK,NA,63.588753,-154.493062,Alaska
99925,198,Prince of Wales-Hyder,AK,NA,63.588753,-154.493062,Alaska
99926,198,Prince of Wales-Hyder,AK,NA,63.588753,-154.493062,Alaska
99927,198,Prince of Wales-Hyder,AK,NA,63.588753,-154.493062,Alaska
99835,220,Sitka City and Borough,AK,NA,63.588753,-154.493062,Alaska
99689,232,Skagway-Hoonah-Angoon,AK,NA,63.588753,-154.493062,Alaska
99820,232,Skagway-Hoonah-Angoon,AK,NA,63.588753,-154.493062,Alaska
99825,232,Skagway-Hoonah-Angoon,AK,NA,63.588753,-154.493062,Alaska
99826,232,Skagway-Hoonah-Angoon,AK,NA,63.588753,-154.493062,Alaska
99829,232,Skagway-Hoonah-Angoon,AK,NA,63.588753,-154.493062,Alaska
99832,232,Skagway-Hoonah-Angoon,AK,NA,63.588753,-154.493062,Alaska
99840,232,Skagway-Hoonah-Angoon,AK,NA,63.588753,-154.493062,Alaska
99841,232,Skagway-Hoonah-Angoon,AK,NA,63.588753,-154.493062,Alaska
99731,240,Southeast Fairbanks Census Area,AK,NA,63.588753,-154.493062,Alaska
99732,240,Southeast Fairbanks Census Area,AK,NA,63.588753,-154.493062,Alaska
99737,240,Southeast Fairbanks Census Area,AK,NA,63.588753,-154.493062,Alaska
99738,240,Southeast Fairbanks Census Area,AK,NA,63.588753,-154.493062,Alaska
99764,240,Southeast Fairbanks Census Area,AK,NA,63.588753,-154.493062,Alaska
99776,240,Southeast Fairbanks Census Area,AK,NA,63.588753,-154.493062,Alaska
99780,240,Southeast Fairbanks Census Area,AK,NA,63.588753,-154.493062,Alaska
99566,261,Valdez-Cordova (CA),AK,NA,63.588753,-154.493062,Alaska
99573,261,Valdez-Cordova (CA),AK,NA,63.588753,-154.493062,Alaska
99574,261,Valdez-Cordova (CA),AK,NA,63.588753,-154.493062,Alaska
99586,261,Valdez-Cordova (CA),AK,NA,63.588753,-154.493062,Alaska
99588,261,Valdez-Cordova (CA),AK,NA,63.588753,-154.493062,Alaska
99677,261,Valdez-Cordova (CA),AK,NA,63.588753,-154.493062,Alaska
99686,261,Valdez-Cordova (CA),AK,NA,63.588753,-154.493062,Alaska
99693,261,Valdez-Cordova (CA),AK,NA,63.588753,-154.493062,Alaska
99830,280,Wrangell-Petersburg (C,AK,NA,63.588753,-154.493062,Alaska
99833,280,Wrangell-Petersburg (C,AK,NA,63.588753,-154.493062,Alaska
99836,280,Wrangell-Petersburg (C,AK,NA,63.588753,-154.493062,Alaska
99929,280,Wrangell-Petersburg (C,AK,NA,63.588753,-154.493062,Alaska
99558,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
99590,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
99602,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
99627,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
99665,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
99675,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
99691,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
99720,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
99722,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
99724,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
99726,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
99730,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
99733,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
99740,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
99741,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
99745,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
99746,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
99748,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
99754,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
99756,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
99757,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
99758,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
99760,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
99765,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
99767,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
99768,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
99774,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
99777,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
99781,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
99788,290,Yukon-Koyukuk (CA),AK,NA,63.588753,-154.493062,Alaska
36003,1,Autauga,AL,1,32.318231,-86.902298,Alabama
36006,1,Autauga,AL,1,32.318231,-86.902298,Alabama
36008,1,Autauga,AL,1,32.318231,-86.902298,Alabama
36051,1,Autauga,AL,1,32.318231,-86.902298,Alabama
36066,1,Autauga,AL,1,32.318231,-86.902298,Alabama
36067,1,Autauga,AL,1,32.318231,-86.902298,Alabama
36068,1,Autauga,AL,1,32.318231,-86.902298,Alabama
36749,1,Autauga,AL,1,32.318231,-86.902298,Alabama
36507,3,Baldwin,AL,1,32.318231,-86.902298,Alabama
36511,3,Baldwin,AL,1,32.318231,-86.902298,Alabama
36526,3,Baldwin,AL,1,32.318231,-86.902298,Alabama
36527,3,Baldwin,AL,1,32.318231,-86.902298,Alabama
36530,3,Baldwin,AL,1,32.318231,-86.902298,Alabama
36532,3,Baldwin,AL,1,32.318231,-86.902298,Alabama
36533,3,Baldwin,AL,1,32.318231,-86.902298,Alabama
36535,3,Baldwin,AL,1,32.318231,-86.902298,Alabama
36536,3,Baldwin,AL,1,32.318231,-86.902298,Alabama
36542,3,Baldwin,AL,1,32.318231,-86.902298,Alabama
36547,3,Baldwin,AL,1,32.318231,-86.902298,Alabama
36549,3,Baldwin,AL,1,32.318231,-86.902298,Alabama
36550,3,Baldwin,AL,1,32.318231,-86.902298,Alabama
36551,3,Baldwin,AL,1,32.318231,-86.902298,Alabama
36555,3,Baldwin,AL,1,32.318231,-86.902298,Alabama
36559,3,Baldwin,AL,1,32.318231,-86.902298,Alabama
36561,3,Baldwin,AL,1,32.318231,-86.902298,Alabama
36562,3,Baldwin,AL,1,32.318231,-86.902298,Alabama
36564,3,Baldwin,AL,1,32.318231,-86.902298,Alabama
36567,3,Baldwin,AL,1,32.318231,-86.902298,Alabama
36574,3,Baldwin,AL,1,32.318231,-86.902298,Alabama
36576,3,Baldwin,AL,1,32.318231,-86.902298,Alabama
36577,3,Baldwin,AL,1,32.318231,-86.902298,Alabama
36578,3,Baldwin,AL,1,32.318231,-86.902298,Alabama
36579,3,Baldwin,AL,1,32.318231,-86.902298,Alabama
36580,3,Baldwin,AL,1,32.318231,-86.902298,Alabama
36016,5,Barbour,AL,1,32.318231,-86.902298,Alabama
36017,5,Barbour,AL,1,32.318231,-86.902298,Alabama
36027,5,Barbour,AL,1,32.318231,-86.902298,Alabama
36048,5,Barbour,AL,1,32.318231,-86.902298,Alabama
36072,5,Barbour,AL,1,32.318231,-86.902298,Alabama
35034,7,Bibb,AL,1,32.318231,-86.902298,Alabama
35035,7,Bibb,AL,1,32.318231,-86.902298,Alabama
35042,7,Bibb,AL,1,32.318231,-86.902298,Alabama
35074,7,Bibb,AL,1,32.318231,-86.902298,Alabama
35184,7,Bibb,AL,1,32.318231,-86.902298,Alabama
35188,7,Bibb,AL,1,32.318231,-86.902298,Alabama
36792,7,Bibb,AL,1,32.318231,-86.902298,Alabama
36793,7,Bibb,AL,1,32.318231,-86.902298,Alabama
35013,9,Blount,AL,1,32.318231,-86.902298,Alabama
35031,9,Blount,AL,1,32.318231,-86.902298,Alabama
35049,9,Blount,AL,1,32.318231,-86.902298,Alabama
35079,9,Blount,AL,1,32.318231,-86.902298,Alabama
35097,9,Blount,AL,1,32.318231,-86.902298,Alabama
35121,9,Blount,AL,1,32.318231,-86.902298,Alabama
35133,9,Blount,AL,1,32.318231,-86.902298,Alabama
36029,11,Bullock,AL,1,32.318231,-86.902298,Alabama
36053,11,Bullock,AL,1,32.318231,-86.902298,Alabama
36061,11,Bullock,AL,1,32.318231,-86.902298,Alabama
36089,11,Bullock,AL,1,32.318231,-86.902298,Alabama
36015,13,Butler,AL,1,32.318231,-86.902298,Alabama
36030,13,Butler,AL,1,32.318231,-86.902298,Alabama
36033,13,Butler,AL,1,32.318231,-86.902298,Alabama
36037,13,Butler,AL,1,32.318231,-86.902298,Alabama
36456,13,Butler,AL,1,32.318231,-86.902298,Alabama
36201,15,Calhoun,AL,1,32.318231,-86.902298,Alabama
36202,15,Calhoun,AL,1,32.318231,-86.902298,Alabama
36203,15,Calhoun,AL,1,32.318231,-86.902298,Alabama
36204,15,Calhoun,AL,1,32.318231,-86.902298,Alabama
36205,15,Calhoun,AL,1,32.318231,-86.902298,Alabama
36206,15,Calhoun,AL,1,32.318231,-86.902298,Alabama
36207,15,Calhoun,AL,1,32.318231,-86.902298,Alabama
36250,15,Calhoun,AL,1,32.318231,-86.902298,Alabama
36253,15,Calhoun,AL,1,32.318231,-86.902298,Alabama
36254,15,Calhoun,AL,1,32.318231,-86.902298,Alabama
36257,15,Calhoun,AL,1,32.318231,-86.902298,Alabama
36260,15,Calhoun,AL,1,32.318231,-86.902298,Alabama
36265,15,Calhoun,AL,1,32.318231,-86.902298,Alabama
36271,15,Calhoun,AL,1,32.318231,-86.902298,Alabama
36272,15,Calhoun,AL,1,32.318231,-86.902298,Alabama
36277,15,Calhoun,AL,1,32.318231,-86.902298,Alabama
36279,15,Calhoun,AL,1,32.318231,-86.902298,Alabama
36852,17,Chambers,AL,1,32.318231,-86.902298,Alabama
36854,17,Chambers,AL,1,32.318231,-86.902298,Alabama
36855,17,Chambers,AL,1,32.318231,-86.902298,Alabama
36862,17,Chambers,AL,1,32.318231,-86.902298,Alabama
36863,17,Chambers,AL,1,32.318231,-86.902298,Alabama
35959,19,Cherokee,AL,1,32.318231,-86.902298,Alabama
35960,19,Cherokee,AL,1,32.318231,-86.902298,Alabama
35973,19,Cherokee,AL,1,32.318231,-86.902298,Alabama
35983,19,Cherokee,AL,1,32.318231,-86.902298,Alabama
36275,19,Cherokee,AL,1,32.318231,-86.902298,Alabama
35045,21,Chilton,AL,1,32.318231,-86.902298,Alabama
35046,21,Chilton,AL,1,32.318231,-86.902298,Alabama
35085,21,Chilton,AL,1,32.318231,-86.902298,Alabama
35171,21,Chilton,AL,1,32.318231,-86.902298,Alabama
36091,21,Chilton,AL,1,32.318231,-86.902298,Alabama
36750,21,Chilton,AL,1,32.318231,-86.902298,Alabama
36790,21,Chilton,AL,1,32.318231,-86.902298,Alabama
36904,23,Choctaw,AL,1,32.318231,-86.902298,Alabama
36908,23,Choctaw,AL,1,32.318231,-86.902298,Alabama
36910,23,Choctaw,AL,1,32.318231,-86.902298,Alabama
36912,23,Choctaw,AL,1,32.318231,-86.902298,Alabama
36913,23,Choctaw,AL,1,32.318231,-86.902298,Alabama
36915,23,Choctaw,AL,1,32.318231,-86.902298,Alabama
36916,23,Choctaw,AL,1,32.318231,-86.902298,Alabama
36919,23,Choctaw,AL,1,32.318231,-86.902298,Alabama
36921,23,Choctaw,AL,1,32.318231,-86.902298,Alabama
36922,23,Choctaw,AL,1,32.318231,-86.902298,Alabama
36436,25,Clarke,AL,1,32.318231,-86.902298,Alabama
36446,25,Clarke,AL,1,32.318231,-86.902298,Alabama
36451,25,Clarke,AL,1,32.318231,-86.902298,Alabama
36482,25,Clarke,AL,1,32.318231,-86.902298,Alabama
36524,25,Clarke,AL,1,32.318231,-86.902298,Alabama
36540,25,Clarke,AL,1,32.318231,-86.902298,Alabama
36545,25,Clarke,AL,1,32.318231,-86.902298,Alabama
36727,25,Clarke,AL,1,32.318231,-86.902298,Alabama
36784,25,Clarke,AL,1,32.318231,-86.902298,Alabama
35082,27,Clay,AL,1,32.318231,-86.902298,Alabama
36251,27,Clay,AL,1,32.318231,-86.902298,Alabama
36255,27,Clay,AL,1,32.318231,-86.902298,Alabama
