State_Num,County_Num,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Temp_Min
1,1,35.144444444444446,37.56190476190476,44.20873015873016,51.054761904761904,59.26269841269841,66.91349206349206,69.81111111111112,69.16507936507936,62.871428571428574,50.82380952380952,40.64206349206349,35.34444444444444,35.144444444444446
1,3,40.47698412698413,42.8,49.03968253968254,55.407936507936505,62.94761904761905,69.60952380952381,71.8436507936508,71.53015873015873,66.3468253968254,55.45952380952381,45.68650793650794,40.90555555555556,40.47698412698413
1,5,36.656349206349205,38.77936507936508,45.3,51.90952380952381,60.26031746031746,67.38571428571429,69.78650793650793,69.36984126984127,63.59444444444444,52.29920634920635,42.30793650793651,36.77777777777778,36.656349206349205
1,7,33.195238095238096,35.5563492063492,42.52460317460317,49.67142857142857,58.09444444444444,65.78571428571429,68.9095238095238,68.2611111111111,61.69444444444444,49.38650793650794,39.147619047619045,33.71984126984127,33.195238095238096
1,9,31,33.282539682539685,40.1484126984127,47.554761904761904,56.22698412698413,64.02063492063492,67.45,66.46984126984127,59.39920634920635,47.46190476190476,37.40714285714286,31.67222222222222,31
1,11,35.72936507936508,37.96111111111111,44.455555555555556,51.26904761904762,59.52936507936508,66.67460317460318,69.23333333333333,68.81746031746032,63.03015873015873,51.65555555555556,41.64206349206349,35.91746031746032,35.72936507936508
1,13,35.89126984126984,38.39523809523809,44.85952380952381,51.457142857142856,59.44206349206349,66.69920634920635,69.31428571428572,68.78968253968254,63.05238095238095,51.45,41.42301587301587,36.26031746031746,35.89126984126984
1,15,31.665873015873014,33.73888888888889,40.592063492063495,47.71111111111111,56.345238095238095,64.13809523809523,67.47777777777777,66.59285714285714,59.535714285714285,47.48412698412698,37.39206349206349,32.01031746031746,31.665873015873014
1,17,32.05555555555556,34.02619047619048,40.791269841269845,47.73095238095238,56.15079365079365,63.896031746031746,66.99126984126984,66.46111111111111,59.81190476190476,48.112698412698414,38.016666666666666,32.19603174603174,32.05555555555556
1,19,31.06984126984127,33.15396825396825,40.16031746031746,47.67301587301587,56.32142857142857,64.1373015873016,67.47460317460317,66.60555555555555,59.44761904761905,47.30396825396826,37.07857142857143,31.48968253968254,31.06984126984127
1,21,33.53888888888889,35.87539682539683,42.64047619047619,49.515079365079366,57.76111111111111,65.47619047619048,68.51984126984127,67.81507936507937,61.387301587301586,49.25952380952381,39.198412698412696,33.855555555555554,33.53888888888889
1,23,35.57698412698413,38.08968253968254,44.7015873015873,51.50555555555555,59.75476190476191,67.03888888888889,69.9063492063492,69.41825396825396,62.80396825396826,50.6484126984127,40.67460317460318,35.88333333333333,35.57698412698413
1,25,36.44920634920635,38.84285714285714,45.355555555555554,51.897619047619045,59.946825396825396,67.17460317460318,69.83968253968254,69.37380952380953,63.287301587301585,51.45634920634921,41.44285714285714,36.73888888888889,36.44920634920635
1,27,31.598412698412698,33.5563492063492,40.31666666666667,47.18174603174603,55.41269841269841,62.9,65.98412698412699,65.27777777777777,58.67301587301587,47.16031746031746,37.42460317460318,31.8468253968254,31.598412698412698
1,29,30.75793650793651,32.657936507936505,39.47539682539683,46.573015873015876,54.981746031746034,62.661904761904765,66.04603174603174,65.19603174603175,58.24523809523809,46.406349206349205,36.567460317460316,31.192063492063493,30.75793650793651
1,31,37.31984126984127,39.672222222222224,46.13809523809524,52.47539682539683,60.65238095238095,67.55714285714286,69.87698412698413,69.48015873015873,64.07619047619048,52.82222222222222,42.930952380952384,37.56825396825397,37.31984126984127
1,33,29.06904761904762,31.49206349206349,38.67142857142857,46.66746031746032,55.54920634920635,63.65952380952381,67.1968253968254,65.97698412698412,58.39047619047619,45.9015873015873,35.726190476190474,30.184920634920633,29.06904761904762
1,35,37.05873015873016,39.53015873015873,45.85634920634921,52.217460317460315,60.2,67.48333333333333,70.1547619047619,69.56269841269841,63.79206349206349,52.07142857142857,42.1,37.432539682539684,37.05873015873016
1,37,33.17460317460318,35.27142857142857,42.016666666666666,48.804761904761904,57.02857142857143,64.68095238095238,67.74126984126984,67.04761904761905,60.66587301587302,48.81190476190476,38.836507936507935,33.38968253968254,33.17460317460318
1,39,37.013492063492066,39.378571428571426,45.765079365079366,52.2,60.18492063492064,67.3031746031746,69.78968253968254,69.35317460317461,63.92777777777778,52.36507936507937,42.319047619047616,37.2031746031746,37.013492063492066
1,41,35.614285714285714,38.13095238095238,44.61666666666667,51.30952380952381,59.29365079365079,66.36349206349206,68.84444444444445,68.38888888888889,62.845238095238095,51.396031746031746,41.34126984126984,35.911904761904765,35.614285714285714
1,43,30.307936507936507,32.63174603174603,39.45793650793651,47.0484126984127,55.763492063492066,63.666666666666664,67.13095238095238,66.05555555555556,58.88095238095238,46.94603174603174,36.98015873015873,31.144444444444446,30.307936507936507
1,45,38.14206349206349,40.3484126984127,46.8,53.02777777777778,61.345238095238095,68.25396825396825,70.52698412698413,70.12857142857143,64.62063492063493,53.462698412698415,43.715873015873015,38.357142857142854,38.14206349206349
1,47,36.03650793650794,38.5468253968254,45.12619047619047,51.726190476190474,60.13174603174603,67.53095238095239,70.31746031746032,69.64047619047619,63.455555555555556,51.51269841269841,41.364285714285714,36.333333333333336,36.03650793650794
1,49,30.43968253968254,32.51031746031746,39.79047619047619,47.46984126984127,55.73571428571429,63.22936507936508,66.4095238095238,65.54126984126984,58.66269841269841,47.03492063492064,37.19603174603174,31.076190476190476,30.43968253968254
1,51,34.81349206349206,37.05714285714286,43.665079365079364,50.44761904761905,58.76904761904762,66.36825396825397,69.34444444444445,68.78650793650793,62.59206349206349,50.7515873015873,40.53333333333333,34.91825396825397,34.81349206349206
1,53,38.01428571428571,40.37380952380953,46.644444444444446,52.87063492063492,60.66984126984127,67.81825396825397,70.37142857142857,69.85714285714286,64.30873015873016,52.717460317460315,42.83571428571429,38.324603174603176,38.01428571428571
1,55,31.704761904761906,33.884126984126986,40.89523809523809,48.24444444444445,56.91984126984127,64.71031746031746,68.00238095238095,67.02936507936508,59.90238095238095,47.97142857142857,37.86349206349206,32.25476190476191,31.704761904761906
1,57,32.22539682539683,34.567460317460316,41.54365079365079,48.92619047619048,57.67936507936508,65.51825396825397,68.8873015873016,68.08730158730158,60.955555555555556,48.41587301587302,38.28095238095238,32.86825396825397,32.22539682539683
1,59,29.53253968253968,32.041269841269845,39.042857142857144,46.88809523809524,55.76904761904762,63.74920634920635,67.24047619047619,66.09920634920636,58.7047619047619,46.404761904761905,36.25714285714286,30.6015873015873,29.53253968253968
1,61,38.18174603174603,40.53095238095238,47.00714285714286,53.214285714285715,61.31507936507936,68.20793650793651,70.48650793650793,70.06190476190476,64.80634920634921,53.5452380952381,43.67142857142857,38.36984126984127,38.18174603174603
1,63,34.66984126984127,37.009523809523806,44.21904761904762,51.425396825396824,59.983333333333334,67.53650793650793,70.58571428571429,70.00238095238095,63.12777777777778,50.698412698412696,40.43888888888889,35.05396825396826,34.66984126984127
1,65,34.757936507936506,37.07539682539682,44.12063492063492,51.26984126984127,59.81349206349206,67.29126984126984,70.22380952380952,69.62460317460318,63.05873015873016,50.864285714285714,40.593650793650795,35.17063492063492,34.757936507936506
1,67,38.22777777777778,40.323015873015876,46.801587301587304,53.10476190476191,61.507936507936506,68.48809523809524,70.7468253968254,70.26666666666667,64.63095238095238,53.553174603174604,43.647619047619045,38.35079365079365,38.22777777777778
1,69,39.20079365079365,41.3968253968254,47.82380952380952,53.958730158730155,62.196825396825396,69.02619047619048,71.2515873015873,70.81190476190476,65.46984126984127,54.4436507936508,44.513492063492066,39.26746031746032,39.20079365079365
1,71,30.126190476190477,32.304761904761904,39.723015873015875,47.58412698412698,55.962698412698415,63.43412698412698,66.87777777777778,65.88650793650794,58.94285714285714,47.06825396825397,37.12619047619047,30.867460317460317,30.126190476190477
1,73,32.25555555555555,34.439682539682536,41.31269841269841,48.53650793650794,57.32936507936508,65.19285714285715,68.50952380952381,67.76349206349207,60.765079365079366,48.57142857142857,38.23730158730159,32.85476190476191,32.25555555555555
1,75,32.28968253968254,34.75079365079365,41.773809523809526,49.17857142857143,57.86825396825397,65.72857142857143,69.09444444444445,68.1952380952381,60.88174603174603,48.34206349206349,38.30873015873016,32.92777777777778,32.28968253968254
1,77,28.492063492063494,30.88888888888889,38.18888888888889,46.28650793650794,55.00079365079365,63.11904761904762,66.6515873015873,65.39682539682539,57.7984126984127,45.303174603174604,35.26111111111111,29.634126984126983,28.492063492063494
1,79,29.75873015873016,32.07936507936508,39.15952380952381,47.054761904761904,55.91904761904762,63.85793650793651,67.40873015873017,66.17777777777778,58.742063492063494,46.448412698412696,36.32936507936508,30.784126984126985,29.75873015873016
1,81,34.176984126984124,35.976190476190474,42.661904761904765,49.42063492063492,57.98888888888889,65.42222222222222,68.2484126984127,67.83412698412698,61.71111111111111,50.37698412698413,40.25238095238095,34.36746031746032,34.176984126984124
1,83,29.56111111111111,31.896825396825395,39.18730158730159,47.208730158730155,55.95238095238095,63.826190476190476,67.37142857142857,65.9984126984127,58.574603174603176,46.34206349206349,36.276984126984125,30.599206349206348,29.56111111111111
1,85,35.95238095238095,38.507936507936506,45.09603174603175,51.911904761904765,60.026984126984125,67.50952380952381,70.25634920634921,69.67460317460318,63.62619047619047,51.68650793650794,41.46349206349206,36.208730158730155,35.95238095238095
1,87,35.20793650793651,37.42301587301587,43.973015873015875,50.695238095238096,59.23888888888889,66.56349206349206,69.38571428571429,68.93492063492063,62.95634920634921,51.33730158730159,41.15396825396825,35.2984126984127,35.20793650793651
1,89,29.978571428571428,32.28650793650794,39.57539682539682,47.46984126984127,56.06666666666667,63.853968253968254,67.44444444444444,66.01746031746032,58.91746031746032,46.77063492063492,36.87380952380953,31.044444444444444,29.978571428571428
1,91,35.66111111111111,38.042857142857144,44.892857142857146,51.727777777777774,60.08253968253968,67.3952380952381,70.17063492063492,69.62777777777778,63.234920634920634,51.19444444444444,41.088095238095235,36.06984126984127,35.66111111111111
1,93,30.58809523809524,33.076190476190476,40.032539682539685,47.6,56.42142857142857,64.4095238095238,67.87777777777778,66.86031746031746,59.574603174603176,47.11746031746032,37.06349206349206,31.485714285714284,30.58809523809524
1,95,31.335714285714285,33.61031746031746,40.707142857142856,48.27142857142857,56.86746031746032,64.51428571428572,67.88333333333334,66.77380952380952,59.83253968253968,48.10079365079365,38.03968253968254,32.163492063492065,31.335714285714285
1,97,39.93730158730159,42.364285714285714,48.554761904761904,55.00952380952381,62.58174603174603,69.25952380952381,71.4920634920635,71.21984126984127,65.85714285714286,54.871428571428574,45.12936507936508,40.30238095238095,39.93730158730159
1,99,37.076190476190476,39.457142857142856,45.83095238095238,52.22380952380952,60.227777777777774,67.43253968253968,70.01269841269841,69.4936507936508,63.63333333333333,51.92142857142857,42.025396825396825,37.31349206349206,37.076190476190476
1,101,35.759523809523806,38.18730158730159,44.68650793650794,51.5484126984127,59.707142857142856,67.17936507936508,69.93650793650794,69.45,63.40396825396825,51.573015873015876,41.36825396825397,35.855555555555554,35.759523809523806
1,103,30.150793650793652,32.525396825396825,39.63809523809524,47.47936507936508,56.18650793650794,64.01190476190476,67.51031746031747,66.27857142857142,59.00396825396825,46.98412698412698,36.91428571428571,31.107142857142858,30.150793650793652
1,105,34.83095238095238,37.25873015873016,44.08968253968254,51.041269841269845,59.46666666666667,66.88412698412698,69.73650793650793,69.12777777777778,62.76111111111111,50.73730158730159,40.544444444444444,35.20952380952381,34.83095238095238
1,107,33.551587301587304,35.9515873015873,43.07380952380952,50.486507936507934,59.07698412698413,66.78968253968254,70.05714285714286,69.31111111111112,62.13015873015873,49.66428571428571,39.42936507936508,34.05873015873016,33.551587301587304
1,109,36.365873015873014,38.708730158730155,45.13015873015873,51.6936507936508,59.85,66.8873015873016,69.31428571428572,68.88333333333334,63.22222222222222,52.00396825396825,42.0484126984127,36.67460317460318,36.365873015873014
1,111,31.07777777777778,33.01190476190476,39.80238095238095,46.763492063492066,55.16825396825397,62.946825396825396,66.23174603174603,65.53809523809524,58.69444444444444,46.84761904761905,36.86507936507937,31.323809523809523,31.07777777777778
1,113,35.52142857142857,37.51190476190476,44.13253968253968,50.77777777777778,59.34285714285714,66.75555555555556,69.45079365079366,69.01587301587301,63.018253968253966,51.474603174603175,41.10476190476191,35.49285714285714,35.49285714285714
1,115,31.61031746031746,33.80793650793651,40.647619047619045,47.71904761904762,56.31428571428572,64.27222222222223,67.63253968253969,66.7531746031746,59.66904761904762,47.576190476190476,37.481746031746034,32.026984126984125,31.61031746031746
1,117,32.50238095238095,34.763492063492066,41.62698412698413,48.567460317460316,57.041269841269845,64.90238095238095,68.13412698412698,67.42539682539683,60.635714285714286,48.46190476190476,38.24682539682539,32.925396825396824,32.50238095238095
1,119,34.984920634920634,37.3984126984127,44.45952380952381,51.506349206349206,60.00873015873016,67.47539682539683,70.48174603174603,69.90793650793651,63.034126984126985,50.584920634920636,40.522222222222226,35.32063492063492,34.984920634920634
1,121,32.2968253968254,34.43650793650794,41.2515873015873,48.06269841269841,56.535714285714285,64.40079365079364,67.63095238095238,66.8452380952381,59.983333333333334,47.9015873015873,37.75714285714286,32.51428571428571,32.2968253968254
1,123,32.60634920634921,34.67777777777778,41.41746031746032,48.17063492063492,56.49682539682539,64.16507936507936,67.21349206349207,66.63333333333334,60.22936507936508,48.5468253968254,38.462698412698415,32.696825396825396,32.60634920634921
1,125,33.574603174603176,35.79206349206349,42.88095238095238,50.26269841269841,58.925396825396824,66.65714285714286,69.83571428571429,69.18095238095238,62.31507936507936,49.836507936507935,39.52063492063492,34.18015873015873,33.574603174603176
1,127,31.728571428571428,33.96825396825397,40.81825396825397,48.234920634920634,57.11984126984127,65.15873015873017,68.59126984126983,67.7452380952381,60.593650793650795,48.12380952380953,37.87619047619047,32.411904761904765,31.728571428571428
1,129,36.736507936507934,39.15238095238095,45.52460317460317,52.12380952380953,60.161904761904765,67.2984126984127,69.95,69.55634920634921,63.44126984126984,51.6031746031746,41.62777777777778,37.007936507936506,36.736507936507934
1,131,36.56507936507936,38.98730158730159,45.522222222222226,51.99682539682539,60.205555555555556,67.51825396825397,70.17301587301587,69.61190476190477,63.55952380952381,51.71904761904762,41.67301587301587,36.85952380952381,36.56507936507936
1,133,30.074603174603176,32.38015873015873,39.25238095238095,46.90873015873016,55.756349206349206,63.7515873015873,67.26666666666667,66.23809523809524,58.9515873015873,46.733333333333334,36.75079365079365,31.047619047619047,30.074603174603176
2,1,17.642857142857142,21.928571428571427,26.524603174603175,32.682539682539684,40.242063492063494,48.86904761904762,56.75555555555555,55.430952380952384,46.63333333333333,35.26746031746032,24.5,17.36984126984127,17.36984126984127
2,3,29.77936507936508,32.30714285714286,36.47380952380952,42.273809523809526,49.537301587301585,59.069047619047616,64.7547619047619,63.13650793650794,56.576190476190476,45.535714285714285,34.81587301587302,29.080952380952382,29.080952380952382
2,5,20.456349206349206,24.16111111111111,29.055555555555557,35.156349206349205,42.48571428571429,50.84444444444444,58.44285714285714,57.092063492063495,48.42777777777778,37.48968253968254,27.003174603174603,19.865873015873017,19.865873015873017
2,7,29.42222222222222,31.945238095238096,35.862698412698414,41.054761904761904,48.32380952380952,57.176984126984124,64.34920634920636,63.04920634920635,56.0031746031746,45.342063492063495,35.076190476190476,28.803174603174604,28.803174603174604
2,9,31.136507936507936,33.67619047619048,37.612698412698414,43.32222222222222,50.99126984126984,60.703968253968256,66.38492063492063,64.81190476190476,58.060317460317464,47.182539682539684,36.64206349206349,30.65,30.65
2,11,26.780158730158732,29.564285714285713,33.22539682539683,38.896031746031746,45.98412698412699,55.5468253968254,61.40396825396825,60.02460317460317,53.06825396825397,42.5015873015873,32.02063492063492,26.21904761904762,26.21904761904762
2,12,39.0468253968254,42.58174603174603,47.0984126984127,53.37063492063492,61.0468253968254,69.8015873015873,78.21190476190476,77.11904761904762,68.38650793650794,56.19047619047619,44.742063492063494,37.87936507936508,37.87936507936508
2,13,38.532539682539685,41.46984126984127,45.476190476190474,51.33174603174603,58.93888888888889,67.87460317460318,76.12301587301587,74.92539682539683,67.22301587301587,55.36349206349206,44.180952380952384,37.67063492063492,37.67063492063492
2,15,32.30396825396826,35.06031746031746,39.19047619047619,45.19761904761905,53.26428571428571,62.144444444444446,69.60396825396825,68.18650793650794,59.638888888888886,48.72936507936508,38.10476190476191,31.445238095238096,31.445238095238096
2,17,18.632539682539683,23.11190476190476,28.073015873015873,34.21031746031746,41.68412698412698,50.28650793650794,58.535714285714285,57.217460317460315,48.30555555555556,36.60634920634921,25.523809523809526,18.174603174603174,18.174603174603174
2,19,36.2984126984127,38.72936507936508,42.59126984126984,48.093650793650795,55.18571428571428,64.80714285714286,71.7468253968254,70.22777777777777,63.73095238095238,52.43174603174603,41.77301587301587,35.62380952380953,35.62380952380953
2,21,37.282539682539685,40.04126984126984,44.013492063492066,49.884126984126986,57.672222222222224,67.08095238095238,74.37698412698413,72.8484126984127,65.82380952380953,54.2015873015873,43.06269841269841,36.68174603174603,36.68174603174603
2,23,30.484920634920634,32.52301587301587,36.275396825396825,41.43492063492064,48.018253968253966,57.73412698412698,63.81428571428572,62.112698412698414,56.176984126984124,45.673809523809524,35.58888888888889,29.961111111111112,29.961111111111112
2,25,28.764285714285712,31.206349206349206,34.77222222222222,40.18412698412698,47.396031746031746,55.965873015873015,63.83174603174603,62.47063492063492,54.71984126984127,43.97857142857143,33.97936507936508,28.026190476190475,28.026190476190475
2,27,39.87698412698413,43.074603174603176,47.35952380952381,52.897619047619045,59.84126984126984,68.17857142857143,77.18571428571428,76.74285714285715,68.7420634920635,56.723015873015875,45.28492063492063,38.70238095238095,38.70238095238095
3,1,32.15952380952381,35.22936507936508,42.967460317460315,51.95238095238095,60.207142857142856,68.16190476190476,71.16269841269842,69.82619047619048,61.734920634920634,49.712698412698415,39.76746031746032,33.233333333333334,32.15952380952381
3,3,33.22380952380952,36.22777777777778,43.38174603174603,51.666666666666664,59.83571428571429,67.38650793650794,70.29126984126984,69.19126984126984,61.73571428571429,49.663492063492065,40.053174603174604,33.98015873015873,33.22380952380952
3,5,24.255555555555556,27.27936507936508,35.62777777777778,45.310317460317464,53.8,62.107142857142854,66.0047619047619,64.60317460317461,56.215873015873015,44.26031746031746,33.923809523809524,26.071428571428573,24.255555555555556
3,7,24.634126984126983,27.977777777777778,36.268253968253966,45.91746031746032,54.58730158730159,63.096825396825395,66.93253968253968,65.77380952380952,57.157936507936505,45.73809523809524,34.8968253968254,26.67222222222222,24.634126984126983
3,9,24.414285714285715,27.50079365079365,35.60476190476191,45.25873015873016,53.71507936507936,62.15555555555556,66.04285714285714,65.00714285714285,56.49047619047619,44.9531746031746,34.31428571428572,26.41190476190476,24.414285714285715
3,11,32.176984126984124,35.217460317460315,42.467460317460315,50.86984126984127,59.1515873015873,66.91349206349206,70.07142857142857,69.05238095238096,61.2968253968254,49.03492063492063,39.17063492063492,32.95634920634921,32.176984126984124
3,13,31.9984126984127,34.99920634920635,42.172222222222224,50.64920634920635,58.97222222222222,66.79523809523809,70.07619047619048,69.12142857142857,61.2968253968254,48.907936507936505,39.00238095238095,32.66428571428571,31.9984126984127
3,15,24.766666666666666,27.94126984126984,35.88492063492063,45.53650793650794,54.11825396825397,62.52777777777778,66.29206349206349,65.18095238095238,56.757936507936506,45.353968253968254,34.766666666666666,26.78333333333333,24.766666666666666
3,17,33.81825396825397,36.82936507936508,43.97063492063492,52.457142857142856,60.78492063492064,68.2968253968254,71.09444444444445,69.83412698412698,62.30238095238095,50.34126984126984,40.773809523809526,34.62698412698413,33.81825396825397
3,19,30.945238095238096,33.906349206349205,41.276984126984125,49.810317460317464,58.33968253968254,66.33888888888889,69.78650793650793,68.83492063492064,60.88492063492063,48.763492063492066,38.47222222222222,31.703174603174602,30.945238095238096
3,21,26.54126984126984,29.376190476190477,37.930952380952384,47.553174603174604,56.66984126984127,65.19444444444444,68.70396825396826,66.94126984126984,58.18333333333333,45.81031746031746,35.53015873015873,28.29206349206349,26.54126984126984
3,23,28.034920634920635,30.996825396825397,38.9547619047619,48.189682539682536,56.28174603174603,64.31507936507937,68.10793650793651,66.78968253968254,58.79365079365079,47.12301587301587,36.84444444444444,29.562698412698413,28.034920634920635
3,25,31.75079365079365,34.80079365079365,42.11190476190476,50.63492063492063,59.02936507936508,66.91349206349206,70.11111111111111,69.06587301587301,61.14920634920635,49.073015873015876,39.08253968253968,32.714285714285715,31.75079365079365
3,27,33.1484126984127,36.02857142857143,43.11984126984127,51.25873015873016,59.66031746031746,67.33253968253969,70.4063492063492,69.62936507936507,62.03015873015873,50.034126984126985,40.074603174603176,33.73015873015873,33.1484126984127
3,29,28.27698412698413,31.42936507936508,39.310317460317464,48.426984126984124,57.0452380952381,65.28968253968254,69.0515873015873,67.78571428571429,59.47222222222222,47.41111111111111,36.861111111111114,29.614285714285714,28.27698412698413
3,31,28.1484126984127,31.00952380952381,39.33095238095238,48.768253968253966,57.86349206349206,66.20873015873016,69.56428571428572,67.81984126984128,59.27619047619048,47.083333333333336,36.94206349206349,29.86904761904762,28.1484126984127
3,33,27.123015873015873,30.496031746031747,38.50476190476191,47.897619047619045,56.37222222222222,64.5079365079365,68.22380952380952,67.41349206349206,59.26587301587302,47.845238095238095,36.73095238095238,28.830952380952382,27.123015873015873
3,35,30.724603174603175,33.7031746031746,41.74126984126984,50.964285714285715,60.06587301587302,68.20396825396826,71.38015873015873,69.82619047619048,61.63809523809524,49.560317460317464,39.30793650793651,32.362698412698414,30.724603174603175
