State_Num,County_Num,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Temp_Min
30,61,24.143650793650792,24.30873015873016,32.053174603174604,41.35,51.65952380952381,61.1484126984127,66.93412698412699,65.62063492063493,57.38253968253968,46.64206349206349,36.78095238095238,27.642063492063492,24.143650793650792
